project_id,project_name,city,neighborhood,latitude,longitude,property_type,quality_tier,launch_date,total_units,avg_price,total_leads,qualified_leads,qualified_lead_rate,visits,reservations,sales,spend,cpl,cpql,lead_to_visit_rate,visit_to_reservation_rate,reservation_to_sale_rate,revenue,avg_sale_price,unsold_inventory,sell_through_rate
P0524,Centre Ville Urban Suites,Sfax,Centre Ville,34.733859,10.752766,Apartment,weak,2025-02-25,174,134000,423,114,0.2695035460992908,61,15,8.0,43240.159999999996,102.22260047281323,379.299649122807,0.14420803782505912,0.2459016393442623,0.5333333333333333,1013272.09,126659.01125,166.0,0.04597701149425287
P0498,Centre Ville Urban Terraces,Sfax,Centre Ville,34.733949,10.761972,Apartment,average,2025-05-01,196,318000,449,83,0.18485523385300667,64,12,3.0,45803.67,102.0126280623608,551.8514457831325,0.14253897550111358,0.1875,0.25,904380.8,301460.26666666666,193.0,0.015306122448979591
P0502,Centre Ville Urban Terraces,Sfax,Centre Ville,34.736238,10.761998,Apartment,average,2025-06-07,159,233000,415,146,0.35180722891566263,86,19,5.0,36595.76,88.18255421686747,250.65589041095893,0.20722891566265061,0.22093023255813954,0.2631578947368421,1092157.05,218431.41,154.0,0.031446540880503145
P0537,Centre Ville Urban Terraces,Sfax,Centre Ville,34.742479,10.765932,Apartment,strong,2025-01-07,77,212000,1094,457,0.41773308957952465,266,82,35.0,74711.78,68.29230347349177,163.48310722100655,0.24314442413162707,0.3082706766917293,0.4268292682926829,6985750.6899999995,199592.87685714284,42.0,0.45454545454545453
P0460,Centre Ville Urban Vista,Sfax,Centre Ville,34.747605,10.756872,Apartment,weak,2025-03-13,89,233000,399,101,0.2531328320802005,50,8,2.0,42765.13,107.18077694235588,423.41712871287126,0.12531328320802004,0.16,0.25,433663.94999999995,216831.97499999998,87.0,0.02247191011235955
P0485,Centre Ville Urban Vista,Sfax,Centre Ville,34.740305,10.763462,Apartment,strong,2025-04-08,134,305000,657,187,0.2846270928462709,139,33,18.0,54042.659999999996,82.25671232876712,288.9981818181818,0.2115677321156773,0.23741007194244604,0.5454545454545454,5189054.57,288280.8094444445,116.0,0.13432835820895522
P0468,El Ain Business Gardens,Sfax,El Ain,34.751031,10.693406,Office,average,2025-04-12,81,287000,297,81,0.2727272727272727,52,12,2.0,30783.18,103.64707070707071,380.03925925925927,0.1750841750841751,0.23076923076923078,0.16666666666666666,524109.2,262054.6,79.0,0.024691358024691357
P0509,El Ain Business Heights,Sfax,El Ain,34.743308,10.690292,Office,average,2025-05-05,41,288000,294,72,0.24489795918367346,46,6,3.0,28115.13,95.62969387755102,390.4879166666667,0.1564625850340136,0.13043478260869565,0.5,798437.25,266145.75,38.0,0.07317073170731707
P0528,El Ain Business Heights,Sfax,El Ain,34.754364,10.697115,Office,average,2025-04-30,43,205000,371,135,0.3638814016172507,73,18,6.0,29326.96,79.04840970350403,217.23674074074074,0.1967654986522911,0.2465753424657534,0.3333333333333333,1159342.42,193223.73666666666,37.0,0.13953488372093023
P0530,El Ain Business Homes,Sfax,El Ain,34.748029,10.694903,Office,weak,2025-04-27,89,207000,249,73,0.2931726907630522,46,9,2.0,25195.67,101.18742971887549,345.1461643835616,0.18473895582329317,0.1956521739130435,0.2222222222222222,393302.78,196651.39,87.0,0.02247191011235955
P0490,El Ain Compact Heights,Sfax,El Ain,34.749629,10.700085,Studio,average,2025-05-29,101,120000,474,171,0.36075949367088606,99,24,10.0,39687.96,83.72987341772152,232.09333333333333,0.2088607594936709,0.24242424242424243,0.4166666666666667,1136745.67,113674.567,91.0,0.09900990099009901
P0463,El Ain Signature Gardens,Sfax,El Ain,34.755707,10.700484,Villa,average,2025-06-01,58,407000,246,24,0.0975609756097561,34,7,2.0,26405.11,107.33784552845529,1100.2129166666666,0.13821138211382114,0.20588235294117646,0.2857142857142857,770380.24,385190.12,56.0,0.034482758620689655
P0492,El Ain Signature Gardens,Sfax,El Ain,34.740339,10.696808,Villa,average,2025-02-24,87,193000,506,185,0.36561264822134387,119,28,7.0,44144.95,87.24298418972332,238.62135135135134,0.23517786561264822,0.23529411764705882,0.25,1283039.41,183291.34428571427,80.0,0.08045977011494253
P0470,El Ain Signature Homes,Sfax,El Ain,34.754229,10.696252,Villa,strong,2025-02-21,30,318000,631,164,0.25990491283676703,132,43,21.0,52911.83,83.85393026941364,322.63310975609755,0.2091917591125198,0.32575757575757575,0.4883720930232558,6252892.47,297756.78428571427,9.0,0.7
P0483,El Ain Signature Vista,Sfax,El Ain,34.751463,10.703959,Villa,average,2025-05-26,68,221000,323,101,0.3126934984520124,81,16,8.0,27811.07,86.10238390092879,275.35712871287126,0.25077399380804954,0.19753086419753085,0.5,1687667.95,210958.49375,60.0,0.11764705882352941
P0449,El Ain Urban Gardens,Sfax,El Ain,34.750048,10.699881,Apartment,strong,2025-04-16,147,229000,775,286,0.3690322580645161,222,68,36.0,57187.11,73.78981935483871,199.95493006993007,0.2864516129032258,0.3063063063063063,0.5294117647058824,7813581.47,217043.9297222222,111.0,0.24489795918367346
P0469,El Ain Urban Gardens,Sfax,El Ain,34.754374,10.699602,Apartment,average,2025-04-24,117,169000,483,164,0.33954451345755693,111,30,14.0,43788.05,90.65848861283645,267.0003048780488,0.22981366459627328,0.2702702702702703,0.4666666666666667,2279800.27,162842.87642857144,103.0,0.11965811965811966
P0534,El Ain Urban Gardens,Sfax,El Ain,34.755711,10.693597,Apartment,weak,2025-04-09,107,124000,360,118,0.3277777777777778,47,12,4.0,36880.16,102.4448888888889,312.54372881355937,0.13055555555555556,0.2553191489361702,0.3333333333333333,452980.69,113245.1725,103.0,0.037383177570093455
P0511,El Ain Urban Heights,Sfax,El Ain,34.750672,10.701874,Apartment,strong,2025-04-02,136,263000,858,301,0.3508158508158508,203,55,24.0,63815.33,74.37684149184149,212.0110631229236,0.2365967365967366,0.270935960591133,0.43636363636363634,6026360.68,251098.36166666666,112.0,0.17647058823529413
P0508,El Ain Urban Living,Sfax,El Ain,34.752846,10.698404,Apartment,average,2025-05-16,86,119000,502,186,0.3705179282868526,98,25,9.0,39148.68,77.98541832669322,210.47677419354838,0.1952191235059761,0.25510204081632654,0.36,1000831.0,111203.44444444444,77.0,0.10465116279069768
P0477,El Ain Urban Park,Sfax,El Ain,34.751053,10.70241,Apartment,average,2025-05-21,169,186000,466,155,0.33261802575107297,95,28,18.0,37196.8,79.82145922746781,239.9793548387097,0.20386266094420602,0.29473684210526313,0.6428571428571429,3177352.86,176519.60333333333,151.0,0.10650887573964497
P0479,El Ain Urban Park,Sfax,El Ain,34.750845,10.697955,Apartment,strong,2025-04-08,163,213000,790,334,0.42278481012658226,182,54,30.0,57005.75,72.15917721518987,170.67589820359282,0.23037974683544304,0.2967032967032967,0.5555555555555556,6035612.65,201187.08833333335,133.0,0.18404907975460122
P0491,El Ain Urban Park,Sfax,El Ain,34.744825,10.699597,Apartment,average,2025-01-27,110,199000,673,245,0.3640416047548291,152,34,12.0,57752.04,85.81283803863299,235.72261224489796,0.22585438335809807,0.2236842105263158,0.35294117647058826,2261442.79,188453.56583333333,98.0,0.10909090909090909
P0533,El Ain Urban Residences,Sfax,El Ain,34.752017,10.700575,Apartment,average,2025-04-30,136,292000,439,93,0.21184510250569477,84,18,6.0,43351.89,98.75145785876992,466.14935483870966,0.19134396355353075,0.21428571428571427,0.3333333333333333,1674939.2,279156.5333333333,130.0,0.04411764705882353
P0451,El Ain Urban Suites,Sfax,El Ain,34.754234,10.702674,Apartment,strong,2025-02-02,118,253000,1011,352,0.34817012858555885,231,75,42.0,72249.35,71.46325420375867,205.25383522727273,0.228486646884273,0.3246753246753247,0.56,10034237.07,238910.40642857144,76.0,0.3559322033898305
P0474,El Ain Urban Suites,Sfax,El Ain,34.756513,10.69685,Apartment,strong,2025-02-03,98,298000,927,256,0.2761596548004315,201,55,29.0,73084.94,78.8402804746494,285.488046875,0.2168284789644013,0.2736318407960199,0.5272727272727272,8160315.83,281390.20103448274,69.0,0.29591836734693877
P0506,El Ain Urban Suites,Sfax,El Ain,34.758968,10.700981,Apartment,strong,2025-03-13,173,342000,725,171,0.23586206896551723,147,39,18.0,65752.7,90.69337931034482,384.51871345029235,0.20275862068965517,0.2653061224489796,0.46153846153846156,5802741.08,322374.50444444444,155.0,0.10404624277456648
P0513,Route Gremda Business Homes,Sfax,Route Gremda,34.766632,10.692701,Office,average,2025-01-18,103,214000,488,162,0.3319672131147541,102,31,17.0,43581.58,89.30651639344262,269.02209876543213,0.20901639344262296,0.30392156862745096,0.5483870967741935,3469325.19,204077.95235294118,86.0,0.1650485436893204
P0482,Route Gremda Business Living,Sfax,Route Gremda,34.76918,10.696489,Office,average,2025-01-21,111,149000,466,155,0.33261802575107297,95,20,10.0,39106.49,83.91950643776823,252.29993548387097,0.20386266094420602,0.21052631578947367,0.5,1385368.98,138536.898,101.0,0.09009009009009009
P0531,Route Gremda Business Suites,Sfax,Route Gremda,34.770177,10.69244,Office,average,2025-03-28,54,165000,432,154,0.35648148148148145,89,29,12.0,34304.35,79.40821759259259,222.75551948051947,0.20601851851851852,0.3258426966292135,0.41379310344827586,1865616.94,155468.07833333334,42.0,0.2222222222222222
P0497,Route Gremda Business Vista,Sfax,Route Gremda,34.781268,10.690969,Office,strong,2025-02-06,89,228000,701,295,0.42082738944365194,182,63,33.0,48214.24,68.77922967189728,163.43810169491525,0.25962910128388017,0.34615384615384615,0.5238095238095238,7114535.37,215591.98090909093,56.0,0.3707865168539326
P0456,Route Gremda Signature Gardens,Sfax,Route Gremda,34.776706,10.685514,Villa,average,2025-06-01,86,323000,322,73,0.2267080745341615,45,7,3.0,30525.02,94.79819875776397,418.1509589041096,0.13975155279503104,0.15555555555555556,0.42857142857142855,898649.62,299549.87333333335,83.0,0.03488372093023256
P0535,Route Gremda Signature Gardens,Sfax,Route Gremda,34.772991,10.704289,Villa,weak,2025-05-12,49,211000,246,78,0.3170731707317073,38,7,2.0,24723.93,100.50378048780487,316.97346153846155,0.15447154471544716,0.18421052631578946,0.2857142857142857,404711.89,202355.945,47.0,0.04081632653061224
P0487,Route Gremda Signature Residences,Sfax,Route Gremda,34.767135,10.691798,Villa,strong,2025-03-05,89,531000,437,42,0.09610983981693363,65,11,2.0,51578.77,118.02922196796338,1228.0659523809522,0.14874141876430205,0.16923076923076924,0.18181818181818182,966289.79,483144.895,87.0,0.02247191011235955
P0505,Route Gremda Signature Residences,Sfax,Route Gremda,34.768692,10.698437,Villa,average,2025-02-15,80,204000,500,165,0.33,97,22,12.0,41091.74,82.18348,249.04084848484848,0.194,0.2268041237113402,0.5454545454545454,2310595.81,192549.65083333335,68.0,0.15
P0512,Route Gremda Signature Residences,Sfax,Route Gremda,34.761156,10.696495,Villa,average,2025-02-04,32,371000,399,60,0.15037593984962405,47,4,3.0,43999.58,110.2746365914787,733.3263333333333,0.11779448621553884,0.0851063829787234,0.75,1058175.88,352725.2933333333,29.0,0.09375
P0529,Route Gremda Signature Residences,Sfax,Route Gremda,34.777707,10.697099,Villa,average,2025-04-06,31,225000,416,149,0.3581730769230769,86,20,9.0,34833.59,83.73459134615383,233.7824832214765,0.20673076923076922,0.23255813953488372,0.45,1905678.09,211742.01,22.0,0.2903225806451613
P0539,Route Gremda Signature Suites,Sfax,Route Gremda,34.772564,10.694233,Villa,average,2025-05-21,33,352000,291,41,0.140893470790378,36,3,0.0,31960.95,109.83144329896908,779.5353658536585,0.12371134020618557,0.08333333333333333,0.0,0.0,352000.0,33.0,0.0
P0510,Route Gremda Signature Terraces,Sfax,Route Gremda,34.773256,10.698121,Villa,average,2025-01-03,85,406000,450,44,0.09777777777777778,58,16,3.0,49541.92,110.09315555555555,1125.9527272727273,0.1288888888888889,0.27586206896551724,0.1875,1182115.29,394038.43,82.0,0.03529411764705882
P0446,Route Gremda Signature Vista,Sfax,Route Gremda,34.763275,10.691845,Villa,average,2025-05-13,53,185000,382,126,0.3298429319371728,81,25,13.0,32245.94,84.4134554973822,255.92015873015873,0.21204188481675393,0.30864197530864196,0.52,2253110.59,173316.1992307692,40.0,0.24528301886792453
P0536,Route Gremda Urban Gardens,Sfax,Route Gremda,34.768095,10.699408,Apartment,weak,2025-02-26,154,235000,413,102,0.2469733656174334,67,8,0.0,43085.82,104.32401937046005,422.41,0.162227602905569,0.11940298507462686,0.0,0.0,235000.0,154.0,0.0
P0454,Route Gremda Urban Heights,Sfax,Route Gremda,34.773644,10.69899,Apartment,strong,2025-05-15,213,290000,662,200,0.3021148036253776,132,31,10.0,53026.97,80.10116314199396,265.13485000000003,0.19939577039274925,0.23484848484848486,0.3225806451612903,2735438.31,273543.831,203.0,0.046948356807511735
P0467,Route Gremda Urban Heights,Sfax,Route Gremda,34.769346,10.688414,Apartment,average,2025-03-06,85,231000,559,163,0.29159212880143115,109,18,7.0,49013.12,87.68,300.69398773006134,0.19499105545617174,0.1651376146788991,0.3888888888888889,1543989.18,220569.88285714286,78.0,0.08235294117647059
P0475,Route Gremda Urban Heights,Sfax,Route Gremda,34.769769,10.698227,Apartment,weak,2025-04-10,164,161000,351,98,0.2792022792022792,68,12,2.0,36761.7,104.73418803418802,375.119387755102,0.19373219373219372,0.17647058823529413,0.16666666666666666,298074.19,149037.095,162.0,0.012195121951219513
P0459,Route Gremda Urban Living,Sfax,Route Gremda,34.769139,10.690423,Apartment,average,2025-04-17,142,184000,517,204,0.3945841392649903,118,37,15.0,44577.98,86.22433268858802,218.51950980392158,0.22823984526112184,0.3135593220338983,0.40540540540540543,2627792.63,175186.17533333332,127.0,0.1056338028169014
P0489,Route Gremda Urban Living,Sfax,Route Gremda,34.773259,10.699429,Apartment,average,2025-02-08,175,119000,662,220,0.3323262839879154,131,44,21.0,55810.19,84.30542296072508,253.68268181818183,0.19788519637462235,0.33587786259541985,0.4772727272727273,2368280.1,112775.24285714286,154.0,0.12
P0519,Route Gremda Urban Living,Sfax,Route Gremda,34.777577,10.699865,Apartment,average,2025-04-21,198,244000,553,165,0.298372513562387,103,23,15.0,47315.95,85.5622965641953,286.7633333333333,0.18625678119349007,0.22330097087378642,0.6521739130434783,3420029.89,228001.9926666667,183.0,0.07575757575757576
P0525,Route Gremda Urban Living,Sfax,Route Gremda,34.771686,10.692582,Apartment,average,2025-02-27,152,242000,630,203,0.32222222222222224,131,28,12.0,55543.77,88.16471428571428,273.6146305418719,0.20793650793650795,0.21374045801526717,0.42857142857142855,2712044.4,226003.69999999998,140.0,0.07894736842105263
P0472,Route Gremda Urban Residences,Sfax,Route Gremda,34.771668,10.684424,Apartment,average,2025-03-04,205,171000,616,226,0.36688311688311687,127,27,10.0,50957.89,82.7238474025974,225.47738938053098,0.20616883116883117,0.2125984251968504,0.37037037037037035,1597117.58,159711.758,195.0,0.04878048780487805
P0486,Route Gremda Urban Residences,Sfax,Route Gremda,34.771617,10.694793,Apartment,weak,2025-01-03,150,154000,500,151,0.302,82,23,10.0,51224.01,102.44802,339.23185430463576,0.164,0.2804878048780488,0.43478260869565216,1463132.87,146313.287,140.0,0.06666666666666667
P0499,Route Gremda Urban Residences,Sfax,Route Gremda,34.765173,10.690204,Apartment,average,2025-03-28,120,257000,563,153,0.27175843694493784,106,31,12.0,51467.58,91.41666074600356,336.38941176470587,0.1882770870337478,0.29245283018867924,0.3870967741935484,2917482.64,243123.55333333334,108.0,0.1
P0507,Route Gremda Urban Suites,Sfax,Route Gremda,34.772802,10.685635,Apartment,strong,2025-03-15,130,301000,801,207,0.25842696629213485,181,45,18.0,65030.36,81.18646691635456,314.1563285024155,0.22596754057428214,0.24861878453038674,0.4,5164053.17,286891.84277777775,112.0,0.13846153846153847
P0455,Route Gremda Urban Terraces,Sfax,Route Gremda,34.771196,10.682996,Apartment,average,2025-05-26,105,220000,425,147,0.3458823529411765,79,24,17.0,38060.32,89.55369411764705,258.9137414965986,0.18588235294117647,0.3037974683544304,0.7083333333333334,3510238.5,206484.61764705883,88.0,0.1619047619047619
P0473,Route Gremda Urban Terraces,Sfax,Route Gremda,34.770986,10.695475,Apartment,average,2025-05-15,104,120000,453,184,0.40618101545253865,102,28,15.0,40029.75,88.3658940397351,217.55298913043478,0.2251655629139073,0.27450980392156865,0.5357142857142857,1689549.53,112636.63533333334,89.0,0.14423076923076922
P0471,Route Gremda Urban Vista,Sfax,Route Gremda,34.769106,10.693999,Apartment,average,2025-01-14,168,280000,596,150,0.2516778523489933,123,26,11.0,59431.29,99.71692953020134,396.2086,0.2063758389261745,0.21138211382113822,0.4230769230769231,2891776.38,262888.7618181818,157.0,0.06547619047619048
P0501,Route Gremda Urban Vista,Sfax,Route Gremda,34.767615,10.690368,Apartment,average,2025-01-10,179,241000,742,216,0.29110512129380056,146,36,19.0,62946.23,84.83319407008086,291.4177314814815,0.1967654986522911,0.2465753424657534,0.5277777777777778,4280384.5200000005,225283.3957894737,160.0,0.10614525139664804
P0488,Sakiet Ezzit Business Gardens,Sfax,Sakiet Ezzit,34.801169,10.72629,Office,weak,2025-03-07,88,210000,317,93,0.29337539432176657,53,8,4.0,29905.04,94.33766561514196,321.5595698924731,0.167192429022082,0.1509433962264151,0.5,782383.89,195595.9725,84.0,0.045454545454545456
P0480,Sakiet Ezzit Business Vista,Sfax,Sakiet Ezzit,34.801463,10.723532,Office,strong,2025-04-22,65,408000,380,72,0.18947368421052632,60,12,6.0,34538.659999999996,90.89121052631577,479.70361111111106,0.15789473684210525,0.2,0.5,2303097.86,383849.6433333333,59.0,0.09230769230769231
P0484,Sakiet Ezzit Compact Park,Sfax,Sakiet Ezzit,34.791902,10.722823,Studio,weak,2025-02-26,91,132000,422,135,0.31990521327014215,64,9,1.0,44119.83,104.54936018957346,326.8135555555556,0.15165876777251186,0.140625,0.1111111111111111,121730.37,121730.37,90.0,0.01098901098901099
P0516,Sakiet Ezzit Signature Gardens,Sfax,Sakiet Ezzit,34.799826,10.724693,Villa,average,2025-01-24,71,184000,590,194,0.3288135593220339,122,28,9.0,46746.2,79.2308474576271,240.95979381443297,0.20677966101694914,0.22950819672131148,0.32142857142857145,1551561.51,172395.72333333333,62.0,0.1267605633802817
P0515,Sakiet Ezzit Signature Park,Sfax,Sakiet Ezzit,34.806595,10.725537,Villa,weak,2025-02-02,65,220000,320,105,0.328125,57,16,5.0,32945.17,102.95365625,313.7635238095238,0.178125,0.2807017543859649,0.3125,1058869.45,211773.88999999998,60.0,0.07692307692307693
P0462,Sakiet Ezzit Signature Terraces,Sfax,Sakiet Ezzit,34.80277,10.730545,Villa,strong,2025-03-29,46,401000,477,92,0.1928721174004193,75,22,7.0,49471.47,103.71377358490567,537.7333695652175,0.15723270440251572,0.29333333333333333,0.3181818181818182,2664804.2800000003,380686.3257142858,39.0,0.15217391304347827
P0452,Sakiet Ezzit Urban Gardens,Sfax,Sakiet Ezzit,34.795569,10.73431,Apartment,average,2025-05-28,90,259000,458,135,0.29475982532751094,91,21,5.0,38725.33,84.55312227074236,286.8542962962963,0.19868995633187772,0.23076923076923078,0.23809523809523808,1218733.8,243746.76,85.0,0.05555555555555555
P0466,Sakiet Ezzit Urban Gardens,Sfax,Sakiet Ezzit,34.799777,10.733572,Apartment,average,2025-04-24,192,244000,469,107,0.2281449893390192,85,20,10.0,44303.71,94.46420042643923,414.0533644859813,0.1812366737739872,0.23529411764705882,0.5,2294211.69,229421.169,182.0,0.052083333333333336
P0514,Sakiet Ezzit Urban Gardens,Sfax,Sakiet Ezzit,34.805402,10.729706,Apartment,average,2025-02-14,145,230000,695,229,0.3294964028776978,154,37,13.0,59870.340000000004,86.14437410071943,261.44253275109173,0.22158273381294963,0.24025974025974026,0.35135135135135137,2826294.27,217407.25153846154,132.0,0.0896551724137931
P0520,Sakiet Ezzit Urban Gardens,Sfax,Sakiet Ezzit,34.793118,10.72963,Apartment,strong,2025-04-20,192,184000,902,372,0.4124168514412417,216,82,34.0,58656.56,65.02944567627495,157.6789247311828,0.2394678492239468,0.37962962962962965,0.4146341463414634,5907158.8,173739.96470588236,158.0,0.17708333333333334
P0526,Sakiet Ezzit Urban Gardens,Sfax,Sakiet Ezzit,34.805389,10.73172,Apartment,strong,2025-03-27,130,275000,782,248,0.3171355498721228,181,51,22.0,60866.3,77.8341432225064,245.42862903225807,0.23145780051150894,0.281767955801105,0.43137254901960786,5667492.11,257613.27772727274,108.0,0.16923076923076924
P0538,Sakiet Ezzit Urban Gardens,Sfax,Sakiet Ezzit,34.79981,10.725843,Apartment,weak,2025-06-10,141,182000,304,98,0.3223684210526316,50,15,4.0,27868.86,91.67388157894737,284.3761224489796,0.16447368421052633,0.3,0.26666666666666666,686592.52,171648.13,137.0,0.028368794326241134
P0465,Sakiet Ezzit Urban Living,Sfax,Sakiet Ezzit,34.800422,10.726479,Apartment,average,2025-04-21,83,271000,509,132,0.2593320235756385,97,17,5.0,44765.39,87.947721021611,339.1317424242424,0.1905697445972495,0.17525773195876287,0.29411764705882354,1285232.3599999999,257046.47199999998,78.0,0.060240963855421686
P0493,Sakiet Ezzit Urban Living,Sfax,Sakiet Ezzit,34.797224,10.731087,Apartment,average,2025-02-08,166,296000,609,151,0.24794745484400657,114,23,8.0,59983.590000000004,98.49522167487686,397.2423178807947,0.18719211822660098,0.20175438596491227,0.34782608695652173,2292079.01,286509.87625,158.0,0.04819277108433735
P0504,Sakiet Ezzit Urban Living,Sfax,Sakiet Ezzit,34.802337,10.730984,Apartment,strong,2025-05-15,126,148000,710,281,0.3957746478873239,176,50,27.0,47996.26,67.6003661971831,170.80519572953736,0.24788732394366197,0.2840909090909091,0.54,3753467.03,139017.2974074074,99.0,0.21428571428571427
P0445,Sakiet Ezzit Urban Residences,Sfax,Sakiet Ezzit,34.805534,10.730548,Apartment,average,2025-03-12,102,248000,577,164,0.28422876949740034,99,21,10.0,50088.89,86.80916811091855,305.4200609756098,0.17157712305025996,0.21212121212121213,0.47619047619047616,2313436.4,231343.63999999998,92.0,0.09803921568627451
P0517,Sakiet Ezzit Urban Suites,Sfax,Sakiet Ezzit,34.805111,10.732031,Apartment,average,2025-05-06,116,252000,474,150,0.31645569620253167,86,24,8.0,40211.909999999996,84.83525316455696,268.07939999999996,0.18143459915611815,0.27906976744186046,0.3333333333333333,1909629.41,238703.67625,108.0,0.06896551724137931
P0447,Sakiet Ezzit Urban Vista,Sfax,Sakiet Ezzit,34.805096,10.727249,Apartment,strong,2025-05-22,114,170000,695,294,0.42302158273381296,193,64,36.0,47955.59,69.0008489208633,163.11425170068026,0.2776978417266187,0.3316062176165803,0.5625,5795933.13,160998.1425,78.0,0.3157894736842105
P0476,Sakiet Ezzit Urban Vista,Sfax,Sakiet Ezzit,34.791777,10.73366,Apartment,weak,2025-04-30,130,195000,351,98,0.2792022792022792,53,13,6.0,34134.81,97.25017094017093,348.314387755102,0.150997150997151,0.24528301886792453,0.46153846153846156,1093977.6,182329.6,124.0,0.046153846153846156
P0500,Sakiet Ezzit Urban Vista,Sfax,Sakiet Ezzit,34.805185,10.724443,Apartment,average,2025-04-20,108,233000,564,168,0.2978723404255319,108,29,13.0,48686.51,86.32359929078015,289.80065476190475,0.19148936170212766,0.26851851851851855,0.4482758620689655,2875804.84,221215.7569230769,95.0,0.12037037037037036
P0521,Sakiet Ezzit Urban Vista,Sfax,Sakiet Ezzit,34.80544,10.72617,Apartment,average,2025-06-01,201,282000,399,79,0.19799498746867167,80,18,3.0,37331.28,93.56210526315789,472.5478481012658,0.20050125313283207,0.225,0.16666666666666666,775028.6799999999,258342.8933333333,198.0,0.014925373134328358
P0527,Sakiet Ezzit Urban Vista,Sfax,Sakiet Ezzit,34.800581,10.738535,Apartment,weak,2025-02-19,153,245000,408,114,0.27941176470588236,60,10,3.0,42853.33,105.03267156862745,375.906403508772,0.14705882352941177,0.16666666666666666,0.3,703282.52,234427.50666666668,150.0,0.0196078431372549
P0336,Hammam Sousse Compact Gardens,Sousse,Hammam Sousse,35.864936,10.603524,Studio,strong,2025-04-05,109,199000,1621,779,0.4805675508945096,634,277,109.0,66749.0,41.17766810610734,85.68549422336329,0.39111659469463295,0.43690851735015773,0.3935018050541516,20548693.21,188520.12119266056,0.0,1.0
P0303,Hammam Sousse Compact Heights,Sousse,Hammam Sousse,35.86814,10.600449,Studio,average,2025-05-06,70,233000,1171,471,0.4022203245089667,327,125,70.0,54238.41,46.31802732707088,115.15585987261147,0.27924850555081127,0.382262996941896,0.56,15398071.57,219972.451,0.0,1.0
P0313,Hammam Sousse Compact Heights,Sousse,Hammam Sousse,35.858594,10.599501,Studio,average,2025-02-01,87,154000,1490,572,0.3838926174496644,420,155,85.0,79544.01,53.38524161073825,139.06295454545455,0.28187919463087246,0.36904761904761907,0.5483870967741935,12335501.27,145123.54435294116,2.0,0.9770114942528736
P0326,Hammam Sousse Compact Terraces,Sousse,Hammam Sousse,35.864169,10.606877,Studio,strong,2025-02-03,85,181000,2316,1120,0.4835924006908463,828,352,85.0,93010.22,40.159853195164075,83.04483928571429,0.35751295336787564,0.4251207729468599,0.24147727272727273,14557053.58,171259.45388235294,0.0,1.0
P0305,Hammam Sousse Signature Gardens,Sousse,Hammam Sousse,35.868925,10.606125,Villa,strong,2025-03-19,57,628000,848,109,0.12853773584905662,194,47,22.0,54846.93,64.67798349056604,503.18284403669725,0.22877358490566038,0.2422680412371134,0.46808510638297873,13062027.83,593728.5377272727,35.0,0.38596491228070173
P0328,Hammam Sousse Signature Homes,Sousse,Hammam Sousse,35.861914,10.602695,Villa,average,2025-01-21,59,497000,850,176,0.20705882352941177,190,46,17.0,56806.84,66.83157647058823,322.76613636363635,0.2235294117647059,0.24210526315789474,0.3695652173913043,7987373.74,469845.5141176471,42.0,0.288135593220339
P0294,Hammam Sousse Signature Suites,Sousse,Hammam Sousse,35.85317,10.596395,Villa,strong,2025-03-10,54,523000,1367,294,0.2150694952450622,343,100,43.0,69062.95,50.52154352596927,234.9079931972789,0.25091441111923923,0.2915451895043732,0.43,21405683.23,497806.58674418606,11.0,0.7962962962962963
P0276,Hammam Sousse Signature Terraces,Sousse,Hammam Sousse,35.864032,10.611953,Villa,weak,2025-01-04,90,402000,710,166,0.23380281690140844,120,26,11.0,48034.59,67.65435211267605,289.36499999999995,0.16901408450704225,0.21666666666666667,0.4230769230769231,4110196.65,373654.2409090909,79.0,0.12222222222222222
P0297,Hammam Sousse Signature Terraces,Sousse,Hammam Sousse,35.864574,10.602614,Villa,strong,2025-05-26,75,460000,1181,321,0.2718035563082134,323,122,67.0,50515.31,42.773336155800166,157.36856697819314,0.2734970364098222,0.37770897832817335,0.5491803278688525,29095658.05,434263.55298507464,8.0,0.8933333333333333
P0269,Hammam Sousse Urban Gardens,Sousse,Hammam Sousse,35.857936,10.606327,Apartment,strong,2025-04-01,222,270000,1815,909,0.5008264462809917,650,289,206.0,77110.85,42.48531680440772,84.8304180418042,0.3581267217630854,0.44461538461538463,0.71280276816609,52590128.67,255291.88674757283,16.0,0.9279279279279279
P0282,Hammam Sousse Urban Homes,Sousse,Hammam Sousse,35.863733,10.600925,Apartment,strong,2025-05-19,96,281000,1341,638,0.47576435495898584,444,175,96.0,60292.6,44.960924683072335,94.50250783699059,0.33109619686800895,0.39414414414414417,0.5485714285714286,25393193.56,264512.4329166667,0.0,1.0
P0319,Hammam Sousse Urban Living,Sousse,Hammam Sousse,35.852933,10.597922,Apartment,strong,2025-05-01,240,416000,1443,446,0.3090783090783091,374,139,86.0,65388.88,45.314539154539155,146.61183856502242,0.2591822591822592,0.3716577540106952,0.6187050359712231,33569760.55,390346.0529069767,154.0,0.35833333333333334
P0288,Hammam Sousse Urban Residences,Sousse,Hammam Sousse,35.856781,10.607641,Apartment,average,2025-05-15,233,217000,1081,436,0.40333024976873266,315,115,74.0,50626.57,46.83308973172988,116.11598623853212,0.2913968547641073,0.36507936507936506,0.6434782608695652,15188982.3,205256.5175675676,159.0,0.31759656652360513
